reference	verse	book
2 Samuel 23:24	(title) The following 30 soldiers were very important.  The following 30 men were important soldiers in David's army.Asahel was the brother of Joab.Elhanan was the son of Dodo. Elhanan was from Bethlehem.	2_Samuel
Nehemiah 5:8	And I(Nehemiah) said to those leaders, ["Our(Nehemiah’s) Jewish brothers and sisters were sold to people [who are not Jews]]. Those Jews became slaves. But we(Nehemiah)  freed those people [by buying those people from the people [who are not Jews]].  And we(Nehemiah) brought our(Nehemiah’s) brothers and sisters to this place. But now you(leaders) are selling your(leaders’) people. So we(Nehemiah) must buy those people again!" Those leaders and officials did not say words [because the things [that I(Nehemiah) said] were true].	Nehemiah
Genesis 44:34	[If the boy is not with me(Judah)] how will I(Judah) return to my(Judah's) father? [If the boy is not with me(Judah)] I(Judah) will not return to my(Judah's) father. No!  You(Joseph) (imp) do not let [me(Judah) see [my(Judah's) father become very sad]]."	Genesis
1 Samuel 7:7	But the Philistines heard [that all of the Israelites were at Mizpah]. So the kings of the Philistines and the Philistine soldiers came to Mizpah [in order to attack the Israelites]. [When the Israelites heard [that the Philistines were coming]], the Israelites became afraid.	1_Samuel
Genesis 3:18	You(Adam) will eat the plants [that are in the field]. but there will be many thorns and many weeds in the field.	Genesis
Mark 1:11	A voice spoke from heaven. And that voice said, ["You(Jesus) are my(God’s) Son, [ _descriptive whom I(God) love very much]]. I(God) am very pleased with you(Jesus)."	Mark
1 Samuel 28:16	Then Samuel said, ["Why do you(Saul) call me(Samuel)]? Yahweh left you(Saul). And Yahweh became your(Saul's) enemy.	1_Samuel
2 Samuel 16:6	Then Shimei started throwing stones at David and at David's officials. But David's soldiers and David's guards were standing around David.	2_Samuel
Esther 2:5	A Jew named Mordecai lived in the palace [that was in Susa]. Mordecai was in a tribe named Benjamin. The name of Mordecai's father was Jair. And the name of Jair's father was Shimei. The name of Shimei's father was Kish.	Esther
2 Samuel 22:1	(title) David praises Yahweh.  David sang this song to Yahweh. [After Yahweh saved/rescued David from all of David's enemies and from Saul] David sang this song.	2_Samuel
1 Samuel 7:11	The Israelites ran out of Mizpah. And the Israelites chased the Philistines to Beth-Kar. And the Israelites killed many of the Philistines.	1_Samuel
Matthew 13:7	Other seeds fell among plants [that had sharp points]. Those plants [that had sharp points] grew. And those plants [that had sharp points] surrounded the plants [that grew from those seeds]. And the plants [that had sharp points] caused [the plants [that grew from those seeds] to die].	Matthew
Acts 17:30	In the past, God did not think [that people [who did not know God] are bad]. But now God commands [all people [who are in every place] to stop doing things [which are bad.]]	Acts
Joshua 19:7	And the tribe named Benjamin also owned the towns named Ain, Rimmon, Ether, and Ashan. Therefore the tribe named Benjamin owned 4 towns.  And the tribe named Benjamin also owned the villages [that were near those towns].	Joshua
Daniel 11:8	The king of the south region will take the idols of the king of the north region to Egypt. The king of the south region will also take valuable gold plates from the king of the north region. For some years the king of the south region will not attack the king of the north region.	Daniel
2 Samuel 23:5	All of the people [who are in my(David’s) family] obey God. So God made a promise/covenant to me(David). God will keep that promise/covenant forever. God planned that promise/covenant.  And that promise/covenant is strong.  That promise/covenant saves me(David).    I(David) do not want other things.	2_Samuel
1 Samuel 6:12	Then the cows started walking toward Beth-Shemesh.  Those cows walked on that road.  The cows did not leave that road.  [While the cows were walking] the cows were shouting.  The rulers of the Philistines followed those cows to the border of Beth-Shemesh.	1_Samuel
Genesis 34:28	Thus the brothers of Dinah stole all animals [that were in the fields] and all things [that were in that city].	Genesis
Matthew 12:37	For God will say/declare [you(people) are innocent] because of the words [that you(people) said]. Or God will say/declare [you(people) are guilty] because of the words [that you(people) said]."	Matthew
Genesis 4:21	The name of Jabal's brother was Jubal.  Jubal was the first person [who played a harp and a flute].	Genesis
Daniel 4:17	This command is for all the holy angels. The angels have told all the people about the plan of God. So now all people will know [that God rules the kingdoms of men]. God is able [to give kingdoms to any person]. And God is able [to make [men [who are not important] become kings]].	Daniel
Matthew 18:33	(yesrhetorical) Should you(servant) pity the other servant [just-like I(king) pitied you(servant)]?" (statement) You(servant) should pity the other servant [just-like I(king) pitied you(servant)]."	Matthew
Titus 3:12	[Before Paul finishes writing Paul's letter] Paul (title) tells more things to Titus. I(Paul) will send Artemis or Tychicus to you(Titus). I(Paul) have decided [to stay in Nicopolis during the winter]. [After Artemis  or Tychicus arrives] you(Titus) (imp) quickly come to Nicopolis [so that you(Titus) could meet me(Paul)].	Titus
1 Samuel 16:9	Then Jesse told [Jesse's son named Shammah to walk in-front-of Samuel]. But Samuel said, ["Yahweh did not choose this man]."	1_Samuel
Acts 19:9	But some of those people did not change those people’s minds. And those people refused [to believe Paul's message]. And those people said bad things about God's Way to other people. So Paul left those people. And Paul led the people [who believe in Jesus] to the school named Tyrannus. In that place, every day Paul talked with those people [who believe in Jesus].	Acts
Genesis 41:28	God is telling you(king) about the things [that God will do soon].	Genesis
Genesis 46:23	Dan had a son named Hushim.	Genesis
2 Samuel 23:28	Zalmon was from Ahoh.Maharai was from Netophath.	2_Samuel
Joshua 7:2	Joshua sent some men from Jericho to a town named Ai. Ai was near Beth-Aven. And Ai was on the eastern side of Bethel. Joshua told those men, ["(imp) You(men) go to Ai]. And (imp) you(men) look at that region and at the people [who are living in Ai]." So those men went to Ai.	Joshua
Mark 9:11	(paragraph) Those followers/disciples asked Jesus, ["Why do the people [who teach the religious _implicit laws/Law] say [Elijah must come first _Adv [(implicit-situational) before the Christ comes]]?"]	Mark
Daniel 4:15	But you(angels) (imp) allow [the roots of the tree to be in the ground]. You(angels) (imp) tie the tree with chains of iron and chains of bronze. You(angels) (imp) allow [the dew [that comes from the sky] to be on the tree]. You(angels) (imp) make [the tree live in a field with animals].	Daniel
Mark 3:13	(title) Jesus chooses the twelve leaders/apostles. (paragraph) One day _implicit Jesus go-up a mountain. And Jesus called the people [whom Jesus wanted [to come to Jesus]]. And those people came to Jesus.	Mark
Daniel 11:28	The king of the north region will return to the king's country with great wealth. But that king will hate the people [who worship God]. That king will do all the things [that that king wants [to do]]. Then that king will continue returning to that king's country.	Daniel
Matthew 23:7	[Whenever those people are in the markets,] those people like-C [people _generic to greet those people respectfully]. And those people like-C [other people _generic to call-C those people Rabbi]. (footnote) Rabbi named the word _ExplainName of Hebrew means-C teacher.	Matthew
Nehemiah 7:6	Nebuchadnezzar [who was the king of Babylon] captured many people. And Nebuchadnezzar took those people from Judah to Babylon. The following people returned to Jerusalem and Judah. Each person returned to that person's town.	Nehemiah
Ruth 1:6	[while Naomi was living in Moab] a person told Naomi [that God was caring for God's people in Bethlehem]. God had given food to those people. So Naomi prepared [to return to Bethlehem]. Naomi's daughters-in-law also prepared [to return to Bethlehem with Naomi].	Ruth
2 Samuel 3:16	Those men took Michal to Bahurim.  But Paltiel followed Michal. And Paltiel was crying[while Paltiel followed Michal]. But Abner said to Paltiel, ["You(Paltiel) (imp) return to your(Paltiel's) house."] So Paltiel returned to Paltiel's house.	2_Samuel
Matthew 18:31	[After the other servants-B _differentNounIndex saw the thing [that the first servant did],] the other servants became very upset. So those servants went to the king [_descriptive who was those servants' master] [in order to tell the king [_descriptive who was those servants' master] about the event [that happened]].	Matthew
Genesis 44:9	[If you(servant) find that silver cup in one of our(brothers') bags] then you(servant) may kill the man [who stole that cup]. and the other brothers will become slaves of you(servant)."	Genesis
Nehemiah 12:47	So [when Zerubbabel was living] [and when Nehemiah was living] all of the people of Israel brought things for the people [who sang] and for the people [who guarded the gates]. And those people also brought things for the other people [that were in the tribe named Levi]. And the people [who were in the tribe named Levi] gave things to the son’s/descendants of Aaron.	Nehemiah
Genesis 42:22	Then Reuben said to the other brothers, ["I(Reuben) told [you(brothers) to not hurt that boy]]. but you(brothers) did not obey me(Reuben). Therefore God is punishing us(brothers) now."	Genesis
Matthew 6:33	(complex) Instead, you(people) (imp) first search/seek _routinely the kingdom-B of God . (simple) Instead, you(people) (imp) first try _routinely [to act [just-like people [whom God rules] act]]. (complex) And you(people) (imp) first search/seek _routinely God's righteousness. (simple) And you(people) (imp) first try _routinely [ to do the good/righteous things [that God wants [you(people) to do]]]. And all of those other _implicit things [(implicit-situational) that you(people) need] will also be given by God _implicitActiveAgent to you(people).	Matthew
Mark 4:22	For things are hidden by God _implicitActiveAgent [so that those things might be shown/revealed to people by God _implicitActiveAgent later _implicit]. (literal) And things [that are secrets now _implicit] will be brought by God _implicitActiveAgent into the light. (dynamic) And things [that are secrets now _implicit] will be explained by God _implicitActiveAgent.	Mark
Joshua 6:16	[After the Israelites walked around the city -iteration 7 times] the priests played the priests' trumpets loudly. Then Joshua said to the people ["Now (imp) you(people) shout!] Yahweh already gave this city to you(people)!	Joshua
